zone_id,zone_name,zone_type,state,district,season,crop,suitability,crop_family,key_risks,soil_notes,climate_notes,evidence_text,source_name,source_ref,data_quality
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,kharif,sorghum,MED,cereal,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Sorghum package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/sorghum,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,kharif,soybean,HIGH,oilseed,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Soybean package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/soybean,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,barley,HIGH,cereal,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Barley package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/barley,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,chickpea,HIGH,pulse,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Chickpea package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/chickpea,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,lentil,MED,pulse,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Lentil package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/lentil,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,linseed,MED,oilseed,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Linseed package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/linseed,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,mustard,HIGH,oilseed,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Mustard package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/mustard,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,oat,MED,cereal,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Oat package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/oat,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,pea,MED,pulse,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Pea package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/pea,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,rabi,wheat,HIGH,cereal,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Wheat package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/wheat,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,zaid,cucumber,HIGH,horticulture,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Cucumber seasonal cultivation guidance references summer (zaid) window. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/horticulture/cucumber,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,zaid,fodder_maize,MED,cereal,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Fodder maize seasonal cultivation guidance references short summer window. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/maize,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,zaid,muskmelon,HIGH,horticulture,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Muskmelon seasonal cultivation guidance references summer (zaid) window. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/horticulture/muskmelon,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,zaid,sunflower,MED,oilseed,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Sunflower package-of-practices page used as summer-season reference. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/sunflower,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Papum Pare,zaid,watermelon,HIGH,horticulture,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Watermelon seasonal cultivation guidance references summer (zaid) window. Localization key: state=Arunachal Pradesh, district=Papum Pare, lgd=237.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/horticulture/watermelon,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,bajra,MED,cereal,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Pearl millet package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/bajra,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,blackgram,MED,pulse,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Blackgram package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/blackgram,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,cotton,HIGH,fiber,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Cotton package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/fibres-1/cotton,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,greengram,MED,pulse,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Greengram package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/greengram,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,groundnut,HIGH,oilseed,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Groundnut package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/groundnut,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,jute,HIGH,fiber,flood,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Jute package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/fibres-1/jute,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,maize,HIGH,cereal,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Maize package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/maize,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,pigeonpea,HIGH,pulse,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Pigeonpea package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/pigeonpea,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,rice,HIGH,cereal,flood|drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Rice package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/rice,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,sesame,MED,oilseed,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Sesame package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/sesame,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,sorghum,MED,cereal,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Sorghum package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/sorghum,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,kharif,soybean,HIGH,oilseed,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Soybean package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/soybean,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,barley,HIGH,cereal,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Barley package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/barley,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,chickpea,HIGH,pulse,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Chickpea package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/chickpea,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,lentil,MED,pulse,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Lentil package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/lentil,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,linseed,MED,oilseed,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Linseed package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/linseed,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,mustard,HIGH,oilseed,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Mustard package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/mustard,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,oat,MED,cereal,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Oat package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/oat,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,pea,MED,pulse,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Pea package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/pea,incomplete
AGROCLIM_ARUNACHAL_PRADESH_RABI,Arunachal Pradesh rabi memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,rabi,wheat,HIGH,cereal,frost,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Wheat package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/wheat,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,zaid,cucumber,HIGH,horticulture,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Cucumber seasonal cultivation guidance references summer (zaid) window. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/horticulture/cucumber,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,zaid,fodder_maize,MED,cereal,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Fodder maize seasonal cultivation guidance references short summer window. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/maize,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,zaid,muskmelon,HIGH,horticulture,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Muskmelon seasonal cultivation guidance references summer (zaid) window. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/horticulture/muskmelon,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,zaid,sunflower,MED,oilseed,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Sunflower package-of-practices page used as summer-season reference. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/sunflower,incomplete
AGROCLIM_ARUNACHAL_PRADESH_ZAID,Arunachal Pradesh zaid memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Shi Yomi,zaid,watermelon,HIGH,horticulture,heat,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Watermelon seasonal cultivation guidance references summer (zaid) window. Localization key: state=Arunachal Pradesh, district=Shi Yomi, lgd=725.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/horticulture/watermelon,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,bajra,MED,cereal,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Pearl millet package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/bajra,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,blackgram,MED,pulse,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Blackgram package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/blackgram,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,cotton,HIGH,fiber,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Cotton package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/fibres-1/cotton,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,greengram,MED,pulse,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Greengram package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/greengram,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,groundnut,HIGH,oilseed,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Groundnut package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/groundnut,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,jute,HIGH,fiber,flood,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Jute package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/fibres-1/jute,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,maize,HIGH,cereal,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Maize package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/maize,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,pigeonpea,HIGH,pulse,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Pigeonpea package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/pulses/pigeonpea,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,rice,HIGH,cereal,flood|drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Rice package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/rice,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,sesame,MED,oilseed,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Sesame package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/oilseeds-1/sesame,incomplete
AGROCLIM_ARUNACHAL_PRADESH_KHARIF,Arunachal Pradesh kharif memory zone,AGROCLIM_CURATED,Arunachal Pradesh,Siang,kharif,sorghum,MED,cereal,drought,district-level soil detail unavailable in source snapshot,seasonal crop guidance extracted from cited official sources,"Sorghum package-of-practices page used as season reference on Government Vikaspedia portal. Localization key: state=Arunachal Pradesh, district=Siang, lgd=679.",Vikaspedia (MeitY/C-DAC Government Knowledge Portal),https://en.vikaspedia.in/agriculture/crop-production/package-of-practices/cereals-1/sorghum,incomplete
